intent_id,card_id,cycle_id,intended_fps_id,timestamp,commodity,delivery_mode
INT-2026-10-KA-009433,RC-KA-009433,2026-10,FPS-KA-CHI-0016,2026-09-11T01:08:24Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009434,RC-KA-009434,2026-10,FPS-KA-CHI-0017,2026-09-09T02:15:27Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009435,RC-KA-009435,2026-10,FPS-KA-CHI-0018,2026-09-04T08:31:11Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009436,RC-KA-009436,2026-10,FPS-KA-CHI-0019,2026-09-06T23:15:06Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009437,RC-KA-009437,2026-10,FPS-KA-CHI-0020,2026-09-10T07:13:17Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009438,RC-KA-009438,2026-10,FPS-KA-DK-0001,2026-09-11T03:53:12Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009439,RC-KA-009439,2026-10,FPS-KA-DK-0002,2026-09-13T01:34:59Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009440,RC-KA-009440,2026-10,FPS-KA-DK-0003,2026-09-13T22:56:38Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009441,RC-KA-009441,2026-10,FPS-KA-DK-0004,2026-09-12T22:57:40Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009442,RC-KA-009442,2026-10,FPS-KA-DK-0005,2026-09-13T22:11:19Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009443,RC-KA-009443,2026-10,FPS-KA-DK-0006,2026-09-06T14:03:05Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009444,RC-KA-009444,2026-10,FPS-KA-DK-0007,2026-09-10T08:03:41Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009445,RC-KA-009445,2026-10,FPS-KA-DK-0008,2026-09-03T00:42:39Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009446,RC-KA-009446,2026-10,FPS-KA-DK-0009,2026-09-11T05:44:24Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009447,RC-KA-009447,2026-10,FPS-KA-DK-0010,2026-09-13T18:58:05Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009448,RC-KA-009448,2026-10,FPS-KA-DK-0011,2026-09-06T07:46:16Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009449,RC-KA-009449,2026-10,FPS-KA-DK-0012,2026-09-03T02:49:36Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009450,RC-KA-009450,2026-10,FPS-KA-DK-0013,2026-09-06T17:00:35Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009451,RC-KA-009451,2026-10,FPS-KA-DK-0014,2026-09-09T18:42:39Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009452,RC-KA-009452,2026-10,FPS-KA-DK-0015,2026-09-01T01:40:10Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009453,RC-KA-009453,2026-10,FPS-KA-DK-0016,2026-09-05T22:25:08Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009454,RC-KA-009454,2026-10,FPS-KA-DK-0017,2026-09-01T09:59:35Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009455,RC-KA-009455,2026-10,FPS-KA-DK-0018,2026-09-09T19:06:44Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009456,RC-KA-009456,2026-10,FPS-KA-DK-0019,2026-09-12T12:04:55Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009457,RC-KA-009457,2026-10,FPS-KA-DK-0020,2026-09-04T05:49:24Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009458,RC-KA-009458,2026-10,FPS-KA-DAV-0001,2026-09-03T16:10:14Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009459,RC-KA-009459,2026-10,FPS-KA-DAV-0002,2026-09-02T10:42:22Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009460,RC-KA-009460,2026-10,FPS-KA-DAV-0003,2026-09-09T11:30:34Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009461,RC-KA-009461,2026-10,FPS-KA-DAV-0004,2026-09-09T18:12:55Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009462,RC-KA-009462,2026-10,FPS-KA-DAV-0005,2026-09-04T09:10:36Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009463,RC-KA-009463,2026-10,FPS-KA-DAV-0006,2026-09-08T03:40:25Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009464,RC-KA-009464,2026-10,FPS-KA-DAV-0007,2026-09-12T04:11:44Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009465,RC-KA-009465,2026-10,FPS-KA-DAV-0008,2026-09-04T11:58:03Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009466,RC-KA-009466,2026-10,FPS-KA-DAV-0009,2026-09-11T05:17:42Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009467,RC-KA-009467,2026-10,FPS-KA-DAV-0010,2026-09-06T21:15:53Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009468,RC-KA-009468,2026-10,FPS-KA-DAV-0011,2026-09-06T02:45:48Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009469,RC-KA-009469,2026-10,FPS-KA-DAV-0012,2026-09-06T10:49:53Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009470,RC-KA-009470,2026-10,FPS-KA-DAV-0013,2026-09-02T08:32:38Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009471,RC-KA-009471,2026-10,FPS-KA-DAV-0014,2026-09-04T08:16:30Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009472,RC-KA-009472,2026-10,FPS-KA-DAV-0015,2026-09-03T20:17:41Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009473,RC-KA-009473,2026-10,FPS-KA-DAV-0016,2026-09-04T11:20:53Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009474,RC-KA-009474,2026-10,FPS-KA-DAV-0017,2026-09-10T03:53:12Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009475,RC-KA-009475,2026-10,FPS-KA-DAV-0018,2026-09-01T15:20:53Z,Rice,FPS_COLLECTION
INT-2026-10-KA-009476,RC-KA-009476,2026-10,FPS-KA-DAV-0019,2026-09-11T07:24:38Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009477,RC-KA-009477,2026-10,FPS-KA-DAV-0020,2026-09-10T00:31:18Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009478,RC-KA-009478,2026-10,FPS-KA-DHA-0001,2026-09-02T07:30:20Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009479,RC-KA-009479,2026-10,FPS-KA-DHA-0002,2026-09-03T13:45:18Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009480,RC-KA-009480,2026-10,FPS-KA-DHA-0003,2026-09-02T18:58:27Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009481,RC-KA-009481,2026-10,FPS-KA-DHA-0004,2026-09-12T13:46:17Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009482,RC-KA-009482,2026-10,FPS-KA-DHA-0005,2026-09-04T20:08:33Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009483,RC-KA-009483,2026-10,FPS-KA-DHA-0006,2026-09-01T17:35:04Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009484,RC-KA-009484,2026-10,FPS-KA-DHA-0007,2026-09-04T13:34:03Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009485,RC-KA-009485,2026-10,FPS-KA-DHA-0008,2026-09-09T20:46:12Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009486,RC-KA-009486,2026-10,FPS-KA-DHA-0009,2026-09-04T10:18:00Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009487,RC-KA-009487,2026-10,FPS-KA-DHA-0010,2026-09-02T22:01:00Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009488,RC-KA-009488,2026-10,FPS-KA-DHA-0011,2026-09-06T22:44:58Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009489,RC-KA-009489,2026-10,FPS-KA-DHA-0012,2026-09-02T20:53:37Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009490,RC-KA-009490,2026-10,FPS-KA-DHA-0013,2026-09-01T07:16:07Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009491,RC-KA-009491,2026-10,FPS-KA-DHA-0014,2026-09-11T02:37:33Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009492,RC-KA-009492,2026-10,FPS-KA-DHA-0015,2026-09-04T15:12:59Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009493,RC-KA-009493,2026-10,FPS-KA-DHA-0016,2026-09-05T10:16:11Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009494,RC-KA-009494,2026-10,FPS-KA-DHA-0017,2026-09-12T09:39:28Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009495,RC-KA-009495,2026-10,FPS-KA-DHA-0018,2026-09-04T09:37:16Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-009496,RC-KA-009496,2026-10,FPS-KA-DHA-0019,2026-09-13T19:15:42Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-009497,RC-KA-009497,2026-10,FPS-KA-DHA-0020,2026-09-08T06:28:33Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-009498,RC-KA-009498,2026-10,FPS-KA-GAD-0001,2026-09-12T09:54:08Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-009499,RC-KA-009499,2026-10,FPS-KA-GAD-0002,2026-09-10T23:43:45Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-009500,RC-KA-009500,2026-10,FPS-KA-GAD-0003,2026-09-09T04:30:46Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-009501,RC-KA-009501,2026-10,FPS-KA-GAD-0004,2026-09-11T18:38:00Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009502,RC-KA-009502,2026-10,FPS-KA-GAD-0005,2026-09-01T07:41:42Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009503,RC-KA-009503,2026-10,FPS-KA-GAD-0006,2026-09-07T23:03:18Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009504,RC-KA-009504,2026-10,FPS-KA-GAD-0007,2026-09-03T16:49:03Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009505,RC-KA-009505,2026-10,FPS-KA-GAD-0008,2026-09-04T18:48:39Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009506,RC-KA-009506,2026-10,FPS-KA-GAD-0009,2026-09-02T10:57:10Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009507,RC-KA-009507,2026-10,FPS-KA-GAD-0010,2026-09-01T18:42:38Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009508,RC-KA-009508,2026-10,FPS-KA-GAD-0011,2026-09-05T05:07:04Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009509,RC-KA-009509,2026-10,FPS-KA-GAD-0012,2026-09-13T05:11:27Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009510,RC-KA-009510,2026-10,FPS-KA-GAD-0013,2026-09-04T21:24:35Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009511,RC-KA-009511,2026-10,FPS-KA-GAD-0014,2026-09-01T06:19:50Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009512,RC-KA-009512,2026-10,FPS-KA-GAD-0015,2026-09-10T14:54:51Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009513,RC-KA-009513,2026-10,FPS-KA-GAD-0016,2026-09-11T06:46:37Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009514,RC-KA-009514,2026-10,FPS-KA-GAD-0017,2026-09-12T00:38:48Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009515,RC-KA-009515,2026-10,FPS-KA-GAD-0018,2026-09-07T06:19:39Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009516,RC-KA-009516,2026-10,FPS-KA-GAD-0019,2026-09-13T04:21:42Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009517,RC-KA-009517,2026-10,FPS-KA-GAD-0020,2026-09-08T10:16:39Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009518,RC-KA-009518,2026-10,FPS-KA-HAS-0001,2026-09-06T12:25:13Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009519,RC-KA-009519,2026-10,FPS-KA-HAS-0002,2026-09-11T06:48:20Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009520,RC-KA-009520,2026-10,FPS-KA-HAS-0003,2026-09-04T19:20:34Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009521,RC-KA-009521,2026-10,FPS-KA-HAS-0004,2026-09-07T14:21:03Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009522,RC-KA-009522,2026-10,FPS-KA-HAS-0005,2026-09-03T05:33:24Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009523,RC-KA-009523,2026-10,FPS-KA-HAS-0006,2026-09-13T15:47:46Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009524,RC-KA-009524,2026-10,FPS-KA-HAS-0007,2026-09-10T03:56:41Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009525,RC-KA-009525,2026-10,FPS-KA-HAS-0008,2026-09-04T00:53:43Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009526,RC-KA-009526,2026-10,FPS-KA-HAS-0009,2026-09-06T03:25:11Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009527,RC-KA-009527,2026-10,FPS-KA-HAS-0010,2026-09-10T17:15:04Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009528,RC-KA-009528,2026-10,FPS-KA-HAS-0011,2026-09-02T08:37:13Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009529,RC-KA-009529,2026-10,FPS-KA-HAS-0012,2026-09-06T07:31:20Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009530,RC-KA-009530,2026-10,FPS-KA-HAS-0013,2026-09-10T12:31:33Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009531,RC-KA-009531,2026-10,FPS-KA-HAS-0014,2026-09-05T11:00:33Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009532,RC-KA-009532,2026-10,FPS-KA-HAS-0015,2026-09-02T20:58:39Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009533,RC-KA-009533,2026-10,FPS-KA-HAS-0016,2026-09-12T08:53:01Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009534,RC-KA-009534,2026-10,FPS-KA-HAS-0017,2026-09-12T14:06:54Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009535,RC-KA-009535,2026-10,FPS-KA-HAS-0018,2026-09-08T14:26:46Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009536,RC-KA-009536,2026-10,FPS-KA-HAS-0019,2026-09-10T19:59:16Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009537,RC-KA-009537,2026-10,FPS-KA-HAS-0020,2026-09-10T05:38:23Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009538,RC-KA-009538,2026-10,FPS-KA-HAV-0001,2026-09-05T00:01:01Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009539,RC-KA-009539,2026-10,FPS-KA-HAV-0002,2026-09-02T07:50:54Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009540,RC-KA-009540,2026-10,FPS-KA-HAV-0003,2026-09-10T00:24:06Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009541,RC-KA-009541,2026-10,FPS-KA-HAV-0004,2026-09-11T07:07:37Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009542,RC-KA-009542,2026-10,FPS-KA-HAV-0005,2026-09-05T17:26:19Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009543,RC-KA-009543,2026-10,FPS-KA-HAV-0006,2026-09-07T13:14:22Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009544,RC-KA-009544,2026-10,FPS-KA-HAV-0007,2026-09-03T15:08:53Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009545,RC-KA-009545,2026-10,FPS-KA-HAV-0008,2026-09-03T12:49:02Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009546,RC-KA-009546,2026-10,FPS-KA-HAV-0009,2026-09-02T21:19:36Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009547,RC-KA-009547,2026-10,FPS-KA-HAV-0010,2026-09-09T19:17:20Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009548,RC-KA-009548,2026-10,FPS-KA-HAV-0011,2026-09-09T03:25:35Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009549,RC-KA-009549,2026-10,FPS-KA-HAV-0012,2026-09-01T16:20:22Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009550,RC-KA-009550,2026-10,FPS-KA-HAV-0013,2026-09-06T19:32:10Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009551,RC-KA-009551,2026-10,FPS-KA-HAV-0014,2026-09-07T20:23:50Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009552,RC-KA-009552,2026-10,FPS-KA-HAV-0015,2026-09-04T22:48:53Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009553,RC-KA-009553,2026-10,FPS-KA-HAV-0016,2026-09-03T14:01:12Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009554,RC-KA-009554,2026-10,FPS-KA-HAV-0017,2026-09-02T14:03:04Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009555,RC-KA-009555,2026-10,FPS-KA-HAV-0018,2026-09-06T03:26:47Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009556,RC-KA-009556,2026-10,FPS-KA-HAV-0019,2026-09-01T06:23:40Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009557,RC-KA-009557,2026-10,FPS-KA-HAV-0020,2026-09-08T12:04:31Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009558,RC-KA-009558,2026-10,FPS-KA-KAL-0001,2026-09-05T13:22:07Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009559,RC-KA-009559,2026-10,FPS-KA-KAL-0002,2026-09-05T21:30:49Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009560,RC-KA-009560,2026-10,FPS-KA-KAL-0003,2026-09-01T18:51:18Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009561,RC-KA-009561,2026-10,FPS-KA-KAL-0004,2026-09-06T20:00:19Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009562,RC-KA-009562,2026-10,FPS-KA-KAL-0005,2026-09-07T12:48:06Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009563,RC-KA-009563,2026-10,FPS-KA-KAL-0006,2026-09-03T01:32:20Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009564,RC-KA-009564,2026-10,FPS-KA-KAL-0007,2026-09-02T02:08:28Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009565,RC-KA-009565,2026-10,FPS-KA-KAL-0008,2026-09-12T17:50:16Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009566,RC-KA-009566,2026-10,FPS-KA-KAL-0009,2026-09-02T02:36:39Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009567,RC-KA-009567,2026-10,FPS-KA-KAL-0010,2026-09-02T03:59:25Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009568,RC-KA-009568,2026-10,FPS-KA-KAL-0011,2026-09-08T15:15:22Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009569,RC-KA-009569,2026-10,FPS-KA-KAL-0012,2026-09-03T06:17:57Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009570,RC-KA-009570,2026-10,FPS-KA-KAL-0013,2026-09-08T11:46:31Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009571,RC-KA-009571,2026-10,FPS-KA-KAL-0014,2026-09-01T04:56:21Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009572,RC-KA-009572,2026-10,FPS-KA-KAL-0015,2026-09-09T15:45:47Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009573,RC-KA-009573,2026-10,FPS-KA-KAL-0016,2026-09-07T20:30:40Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009574,RC-KA-009574,2026-10,FPS-KA-KAL-0017,2026-09-10T15:55:52Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009575,RC-KA-009575,2026-10,FPS-KA-KAL-0018,2026-09-13T03:23:49Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009576,RC-KA-009576,2026-10,FPS-KA-KAL-0019,2026-09-05T17:31:40Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009577,RC-KA-009577,2026-10,FPS-KA-KAL-0020,2026-09-08T15:11:36Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009578,RC-KA-009578,2026-10,FPS-KA-KOD-0001,2026-09-10T11:33:54Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009579,RC-KA-009579,2026-10,FPS-KA-KOD-0002,2026-09-09T15:17:24Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009580,RC-KA-009580,2026-10,FPS-KA-KOD-0003,2026-09-04T03:26:56Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009581,RC-KA-009581,2026-10,FPS-KA-KOD-0004,2026-09-03T08:43:40Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009582,RC-KA-009582,2026-10,FPS-KA-KOD-0005,2026-09-09T01:00:24Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009583,RC-KA-009583,2026-10,FPS-KA-KOD-0006,2026-09-10T21:15:41Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009584,RC-KA-009584,2026-10,FPS-KA-KOD-0007,2026-09-13T05:21:20Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009585,RC-KA-009585,2026-10,FPS-KA-KOD-0008,2026-09-03T10:50:18Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009586,RC-KA-009586,2026-10,FPS-KA-KOD-0009,2026-09-13T04:32:21Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009587,RC-KA-009587,2026-10,FPS-KA-KOD-0010,2026-09-04T15:29:24Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009588,RC-KA-009588,2026-10,FPS-KA-KOD-0011,2026-09-01T13:47:51Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009589,RC-KA-009589,2026-10,FPS-KA-KOD-0012,2026-09-10T06:35:46Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009590,RC-KA-009590,2026-10,FPS-KA-KOD-0013,2026-09-12T13:50:43Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009591,RC-KA-009591,2026-10,FPS-KA-KOD-0014,2026-09-01T21:47:30Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009592,RC-KA-009592,2026-10,FPS-KA-KOD-0015,2026-09-08T01:00:24Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009593,RC-KA-009593,2026-10,FPS-KA-KOD-0016,2026-09-04T21:55:09Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009594,RC-KA-009594,2026-10,FPS-KA-KOD-0017,2026-09-04T16:16:37Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009595,RC-KA-009595,2026-10,FPS-KA-KOD-0018,2026-09-12T05:46:44Z,Wheat,HOME_DELIVERY
INT-2026-10-KA-009596,RC-KA-009596,2026-10,FPS-KA-KOD-0019,2026-09-02T21:52:36Z,Coarse Grains,HOME_DELIVERY
INT-2026-10-KA-009597,RC-KA-009597,2026-10,FPS-KA-KOD-0020,2026-09-03T06:20:45Z,Coarse Grains,HOME_DELIVERY
INT-2026-10-KA-009598,RC-KA-009598,2026-10,FPS-KA-KOL-0001,2026-09-06T14:53:57Z,Coarse Grains,HOME_DELIVERY
INT-2026-10-KA-009599,RC-KA-009599,2026-10,FPS-KA-KOL-0002,2026-09-06T05:37:24Z,Coarse Grains,HOME_DELIVERY
INT-2026-10-KA-009600,RC-KA-009600,2026-10,FPS-KA-KOL-0003,2026-09-04T10:03:30Z,Coarse Grains,HOME_DELIVERY
INT-2026-10-KA-009601,RC-KA-009601,2026-10,FPS-KA-KOL-0004,2026-09-04T21:49:00Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009602,RC-KA-009602,2026-10,FPS-KA-KOL-0005,2026-09-13T04:12:53Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009603,RC-KA-009603,2026-10,FPS-KA-KOL-0006,2026-09-13T12:46:01Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009604,RC-KA-009604,2026-10,FPS-KA-KOL-0007,2026-09-13T16:50:12Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009605,RC-KA-009605,2026-10,FPS-KA-KOL-0008,2026-09-09T06:53:19Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009606,RC-KA-009606,2026-10,FPS-KA-KOL-0009,2026-09-11T20:40:34Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009607,RC-KA-009607,2026-10,FPS-KA-KOL-0010,2026-09-04T04:25:41Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009608,RC-KA-009608,2026-10,FPS-KA-KOL-0011,2026-09-09T05:29:37Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009609,RC-KA-009609,2026-10,FPS-KA-KOL-0012,2026-09-08T01:25:39Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009610,RC-KA-009610,2026-10,FPS-KA-KOL-0013,2026-09-09T17:53:58Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009611,RC-KA-009611,2026-10,FPS-KA-KOL-0014,2026-09-11T11:01:05Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009612,RC-KA-009612,2026-10,FPS-KA-KOL-0015,2026-09-01T23:18:33Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009613,RC-KA-009613,2026-10,FPS-KA-KOL-0016,2026-09-10T09:48:47Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009614,RC-KA-009614,2026-10,FPS-KA-KOL-0017,2026-09-06T19:17:31Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009615,RC-KA-009615,2026-10,FPS-KA-KOL-0018,2026-09-06T01:38:48Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009616,RC-KA-009616,2026-10,FPS-KA-KOL-0019,2026-09-02T19:41:22Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009617,RC-KA-009617,2026-10,FPS-KA-KOL-0020,2026-09-04T16:46:48Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009618,RC-KA-009618,2026-10,FPS-KA-KOP-0001,2026-09-13T01:49:40Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009619,RC-KA-009619,2026-10,FPS-KA-KOP-0002,2026-09-03T08:44:35Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009620,RC-KA-009620,2026-10,FPS-KA-KOP-0003,2026-09-01T08:42:15Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009621,RC-KA-009621,2026-10,FPS-KA-KOP-0004,2026-09-04T11:05:01Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009622,RC-KA-009622,2026-10,FPS-KA-KOP-0005,2026-09-08T12:19:17Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009623,RC-KA-009623,2026-10,FPS-KA-KOP-0006,2026-09-03T02:46:43Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009624,RC-KA-009624,2026-10,FPS-KA-KOP-0007,2026-09-13T02:38:14Z,Rice,HOME_DELIVERY
INT-2026-10-KA-009625,RC-KA-009625,2026-10,FPS-KA-KOP-0008,2026-09-03T06:49:31Z,Rice,HOME_DELIVERY
