fps_id,district,cycle_id,commodity,demand_quantity_kg,allocated_quota_kg,portability_inflow_kg,portability_outflow_kg,lifted_quantity_kg
FPS-KA-VIG-0017,Vijayanagara,2026-01,Coarse Grains,15,15,5,5,15
FPS-KA-VIG-0017,Vijayanagara,2026-02,Rice,180,185,5,0,185
FPS-KA-VIG-0017,Vijayanagara,2026-02,Wheat,200,190,5,5,195
FPS-KA-VIG-0017,Vijayanagara,2026-02,Coarse Grains,15,15,5,0,20
FPS-KA-VIG-0017,Vijayanagara,2026-03,Rice,160,155,5,5,160
FPS-KA-VIG-0017,Vijayanagara,2026-03,Wheat,205,195,5,0,200
FPS-KA-VIG-0017,Vijayanagara,2026-03,Coarse Grains,20,20,5,0,25
FPS-KA-VIG-0017,Vijayanagara,2026-04,Rice,155,155,0,0,155
FPS-KA-VIG-0017,Vijayanagara,2026-04,Wheat,200,195,0,0,195
FPS-KA-VIG-0017,Vijayanagara,2026-04,Coarse Grains,15,15,5,0,20
FPS-KA-VIG-0017,Vijayanagara,2026-05,Rice,150,155,5,0,155
FPS-KA-VIG-0017,Vijayanagara,2026-05,Wheat,205,205,5,5,205
FPS-KA-VIG-0017,Vijayanagara,2026-05,Coarse Grains,15,15,5,0,20
FPS-KA-VIG-0017,Vijayanagara,2026-06,Rice,150,150,5,0,155
FPS-KA-VIG-0017,Vijayanagara,2026-06,Wheat,175,175,5,0,180
FPS-KA-VIG-0017,Vijayanagara,2026-06,Coarse Grains,15,15,5,0,20
FPS-KA-VIG-0017,Vijayanagara,2026-07,Rice,145,140,5,0,145
FPS-KA-VIG-0017,Vijayanagara,2026-07,Wheat,175,180,0,5,170
FPS-KA-VIG-0017,Vijayanagara,2026-07,Coarse Grains,15,15,5,0,20
FPS-KA-VIG-0017,Vijayanagara,2026-08,Rice,145,150,5,5,145
FPS-KA-VIG-0017,Vijayanagara,2026-08,Wheat,170,170,0,0,170
FPS-KA-VIG-0017,Vijayanagara,2026-08,Coarse Grains,15,15,5,5,15
FPS-KA-VIG-0018,Vijayanagara,2025-09,Rice,120,120,0,0,120
FPS-KA-VIG-0018,Vijayanagara,2025-09,Wheat,245,245,0,5,240
FPS-KA-VIG-0018,Vijayanagara,2025-09,Coarse Grains,15,15,5,0,20
FPS-KA-VIG-0018,Vijayanagara,2025-10,Rice,130,125,5,0,130
FPS-KA-VIG-0018,Vijayanagara,2025-10,Wheat,265,250,0,5,250
FPS-KA-VIG-0018,Vijayanagara,2025-10,Coarse Grains,15,15,5,0,20
FPS-KA-VIG-0018,Vijayanagara,2025-11,Rice,130,125,5,5,130
FPS-KA-VIG-0018,Vijayanagara,2025-11,Wheat,275,275,0,5,270
FPS-KA-VIG-0018,Vijayanagara,2025-11,Coarse Grains,15,15,5,0,20
FPS-KA-VIG-0018,Vijayanagara,2025-12,Rice,140,135,5,0,140
FPS-KA-VIG-0018,Vijayanagara,2025-12,Wheat,295,290,0,5,290
FPS-KA-VIG-0018,Vijayanagara,2025-12,Coarse Grains,15,15,0,5,10
FPS-KA-VIG-0018,Vijayanagara,2026-01,Rice,125,125,0,5,120
FPS-KA-VIG-0018,Vijayanagara,2026-01,Wheat,270,270,5,0,275
FPS-KA-VIG-0018,Vijayanagara,2026-01,Coarse Grains,20,20,5,5,20
FPS-KA-VIG-0018,Vijayanagara,2026-02,Rice,130,130,0,0,130
FPS-KA-VIG-0018,Vijayanagara,2026-02,Wheat,305,295,0,0,295
FPS-KA-VIG-0018,Vijayanagara,2026-02,Coarse Grains,15,15,5,5,15
FPS-KA-VIG-0018,Vijayanagara,2026-03,Rice,140,140,5,0,145
FPS-KA-VIG-0018,Vijayanagara,2026-03,Wheat,315,300,5,0,305
FPS-KA-VIG-0018,Vijayanagara,2026-03,Coarse Grains,15,15,5,5,15
FPS-KA-VIG-0018,Vijayanagara,2026-04,Rice,145,140,0,5,140
FPS-KA-VIG-0018,Vijayanagara,2026-04,Wheat,275,275,5,0,280
FPS-KA-VIG-0018,Vijayanagara,2026-04,Coarse Grains,15,15,5,0,20
FPS-KA-VIG-0018,Vijayanagara,2026-05,Rice,140,135,0,0,135
FPS-KA-VIG-0018,Vijayanagara,2026-05,Wheat,295,290,0,0,290
FPS-KA-VIG-0018,Vijayanagara,2026-05,Coarse Grains,15,15,0,0,15
FPS-KA-VIG-0018,Vijayanagara,2026-06,Rice,135,130,0,0,130
FPS-KA-VIG-0018,Vijayanagara,2026-06,Wheat,285,270,5,0,275
FPS-KA-VIG-0018,Vijayanagara,2026-06,Coarse Grains,15,15,0,0,15
FPS-KA-VIG-0018,Vijayanagara,2026-07,Rice,130,125,0,5,125
FPS-KA-VIG-0018,Vijayanagara,2026-07,Wheat,245,240,5,5,245
FPS-KA-VIG-0018,Vijayanagara,2026-07,Coarse Grains,15,15,0,0,15
FPS-KA-VIG-0018,Vijayanagara,2026-08,Rice,130,125,5,0,130
FPS-KA-VIG-0018,Vijayanagara,2026-08,Wheat,250,255,0,0,250
FPS-KA-VIG-0018,Vijayanagara,2026-08,Coarse Grains,15,15,5,0,20
FPS-KA-VIG-0019,Vijayanagara,2025-09,Rice,145,140,5,5,145
FPS-KA-VIG-0019,Vijayanagara,2025-09,Wheat,160,165,0,0,160
FPS-KA-VIG-0019,Vijayanagara,2025-09,Coarse Grains,15,15,0,5,10
FPS-KA-VIG-0019,Vijayanagara,2025-10,Rice,145,140,5,0,145
FPS-KA-VIG-0019,Vijayanagara,2025-10,Wheat,175,175,5,5,175
FPS-KA-VIG-0019,Vijayanagara,2025-10,Coarse Grains,15,15,5,5,15
FPS-KA-VIG-0019,Vijayanagara,2025-11,Rice,150,150,5,5,150
FPS-KA-VIG-0019,Vijayanagara,2025-11,Wheat,180,175,5,5,180
FPS-KA-VIG-0019,Vijayanagara,2025-11,Coarse Grains,15,15,5,0,20
FPS-KA-VIG-0019,Vijayanagara,2025-12,Rice,145,140,0,5,140
FPS-KA-VIG-0019,Vijayanagara,2025-12,Wheat,180,185,5,0,185
FPS-KA-VIG-0019,Vijayanagara,2025-12,Coarse Grains,15,15,5,5,15
FPS-KA-VIG-0019,Vijayanagara,2026-01,Rice,155,160,0,0,155
FPS-KA-VIG-0019,Vijayanagara,2026-01,Wheat,180,180,5,0,185
FPS-KA-VIG-0019,Vijayanagara,2026-01,Coarse Grains,15,15,5,0,20
FPS-KA-VIG-0019,Vijayanagara,2026-02,Rice,165,160,5,0,165
FPS-KA-VIG-0019,Vijayanagara,2026-02,Wheat,205,195,5,5,200
FPS-KA-VIG-0019,Vijayanagara,2026-02,Coarse Grains,20,20,5,5,20
FPS-KA-VIG-0019,Vijayanagara,2026-03,Rice,165,170,0,0,165
FPS-KA-VIG-0019,Vijayanagara,2026-03,Wheat,205,205,0,0,205
FPS-KA-VIG-0019,Vijayanagara,2026-03,Coarse Grains,20,20,0,0,20
FPS-KA-VIG-0019,Vijayanagara,2026-04,Rice,160,155,0,0,155
FPS-KA-VIG-0019,Vijayanagara,2026-04,Wheat,195,190,0,0,190
FPS-KA-VIG-0019,Vijayanagara,2026-04,Coarse Grains,15,15,5,0,20
FPS-KA-VIG-0019,Vijayanagara,2026-05,Rice,140,140,0,0,140
FPS-KA-VIG-0019,Vijayanagara,2026-05,Wheat,175,170,0,0,170
FPS-KA-VIG-0019,Vijayanagara,2026-05,Coarse Grains,15,15,0,5,10
FPS-KA-VIG-0019,Vijayanagara,2026-06,Rice,145,145,5,0,150
FPS-KA-VIG-0019,Vijayanagara,2026-06,Wheat,175,170,0,0,170
FPS-KA-VIG-0019,Vijayanagara,2026-06,Coarse Grains,15,15,0,5,10
FPS-KA-VIG-0019,Vijayanagara,2026-07,Rice,145,145,5,0,150
FPS-KA-VIG-0019,Vijayanagara,2026-07,Wheat,175,170,5,0,175
FPS-KA-VIG-0019,Vijayanagara,2026-07,Coarse Grains,15,15,0,0,15
FPS-KA-VIG-0019,Vijayanagara,2026-08,Rice,140,145,5,0,145
FPS-KA-VIG-0019,Vijayanagara,2026-08,Wheat,185,185,5,0,190
FPS-KA-VIG-0019,Vijayanagara,2026-08,Coarse Grains,15,15,0,0,15
FPS-KA-VIG-0020,Vijayanagara,2025-09,Rice,135,130,5,5,135
FPS-KA-VIG-0020,Vijayanagara,2025-09,Wheat,195,200,5,0,200
FPS-KA-VIG-0020,Vijayanagara,2025-09,Coarse Grains,15,15,0,5,10
FPS-KA-VIG-0020,Vijayanagara,2025-10,Rice,130,130,5,0,135
FPS-KA-VIG-0020,Vijayanagara,2025-10,Wheat,210,200,5,5,205
FPS-KA-VIG-0020,Vijayanagara,2025-10,Coarse Grains,15,15,5,0,20
FPS-KA-VIG-0020,Vijayanagara,2025-11,Rice,145,145,5,0,150
FPS-KA-VIG-0020,Vijayanagara,2025-11,Wheat,225,225,5,0,230
FPS-KA-VIG-0020,Vijayanagara,2025-11,Coarse Grains,15,15,5,0,20
FPS-KA-VIG-0020,Vijayanagara,2025-12,Rice,135,130,5,5,135
FPS-KA-VIG-0020,Vijayanagara,2025-12,Wheat,220,210,5,5,215
FPS-KA-VIG-0020,Vijayanagara,2025-12,Coarse Grains,15,15,0,5,10
FPS-KA-VIG-0020,Vijayanagara,2026-01,Rice,145,145,5,5,145
FPS-KA-VIG-0020,Vijayanagara,2026-01,Wheat,220,220,0,5,215
FPS-KA-VIG-0020,Vijayanagara,2026-01,Coarse Grains,15,15,5,0,20
FPS-KA-VIG-0020,Vijayanagara,2026-02,Rice,155,150,0,5,150
FPS-KA-VIG-0020,Vijayanagara,2026-02,Wheat,210,210,0,0,210
FPS-KA-VIG-0020,Vijayanagara,2026-02,Coarse Grains,15,15,0,0,15
FPS-KA-VIG-0020,Vijayanagara,2026-03,Rice,155,155,0,0,155
FPS-KA-VIG-0020,Vijayanagara,2026-03,Wheat,225,215,5,0,220
FPS-KA-VIG-0020,Vijayanagara,2026-03,Coarse Grains,15,15,0,5,10
FPS-KA-VIG-0020,Vijayanagara,2026-04,Rice,145,140,5,0,145
FPS-KA-VIG-0020,Vijayanagara,2026-04,Wheat,225,210,5,0,215
FPS-KA-VIG-0020,Vijayanagara,2026-04,Coarse Grains,15,15,5,5,15
FPS-KA-VIG-0020,Vijayanagara,2026-05,Rice,130,130,5,0,135
FPS-KA-VIG-0020,Vijayanagara,2026-05,Wheat,200,190,0,5,190
FPS-KA-VIG-0020,Vijayanagara,2026-05,Coarse Grains,15,15,0,0,15
FPS-KA-VIG-0020,Vijayanagara,2026-06,Rice,130,130,0,0,130
FPS-KA-VIG-0020,Vijayanagara,2026-06,Wheat,220,220,0,0,220
FPS-KA-VIG-0020,Vijayanagara,2026-06,Coarse Grains,15,15,0,0,15
FPS-KA-VIG-0020,Vijayanagara,2026-07,Rice,130,130,0,0,130
FPS-KA-VIG-0020,Vijayanagara,2026-07,Wheat,205,200,0,5,200
FPS-KA-VIG-0020,Vijayanagara,2026-07,Coarse Grains,15,15,5,5,15
FPS-KA-VIG-0020,Vijayanagara,2026-08,Rice,125,130,5,0,130
FPS-KA-VIG-0020,Vijayanagara,2026-08,Wheat,205,205,5,5,205
FPS-KA-VIG-0020,Vijayanagara,2026-08,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0001,Yadgir,2025-09,Rice,215,210,0,0,210
FPS-KA-YAD-0001,Yadgir,2025-09,Wheat,170,165,0,5,165
FPS-KA-YAD-0001,Yadgir,2025-09,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0001,Yadgir,2025-10,Rice,190,190,5,0,195
FPS-KA-YAD-0001,Yadgir,2025-10,Wheat,170,170,5,0,175
FPS-KA-YAD-0001,Yadgir,2025-10,Coarse Grains,15,15,5,5,15
FPS-KA-YAD-0001,Yadgir,2025-11,Rice,195,185,0,0,185
FPS-KA-YAD-0001,Yadgir,2025-11,Wheat,180,175,5,0,180
FPS-KA-YAD-0001,Yadgir,2025-11,Coarse Grains,15,15,0,5,10
FPS-KA-YAD-0001,Yadgir,2025-12,Rice,200,195,0,0,195
FPS-KA-YAD-0001,Yadgir,2025-12,Wheat,190,190,5,5,190
FPS-KA-YAD-0001,Yadgir,2025-12,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0001,Yadgir,2026-01,Rice,230,235,0,5,225
FPS-KA-YAD-0001,Yadgir,2026-01,Wheat,205,195,5,0,200
FPS-KA-YAD-0001,Yadgir,2026-01,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0001,Yadgir,2026-02,Rice,245,235,0,0,235
FPS-KA-YAD-0001,Yadgir,2026-02,Wheat,200,200,5,5,200
FPS-KA-YAD-0001,Yadgir,2026-02,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0001,Yadgir,2026-03,Rice,240,240,5,5,240
FPS-KA-YAD-0001,Yadgir,2026-03,Wheat,195,185,0,0,185
FPS-KA-YAD-0001,Yadgir,2026-03,Coarse Grains,20,20,0,0,20
FPS-KA-YAD-0001,Yadgir,2026-04,Rice,235,240,5,0,240
FPS-KA-YAD-0001,Yadgir,2026-04,Wheat,185,175,5,5,180
FPS-KA-YAD-0001,Yadgir,2026-04,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0001,Yadgir,2026-05,Rice,215,220,5,0,220
FPS-KA-YAD-0001,Yadgir,2026-05,Wheat,195,185,5,5,190
FPS-KA-YAD-0001,Yadgir,2026-05,Coarse Grains,15,15,5,5,15
FPS-KA-YAD-0001,Yadgir,2026-06,Rice,220,215,0,5,215
FPS-KA-YAD-0001,Yadgir,2026-06,Wheat,195,190,5,0,195
FPS-KA-YAD-0001,Yadgir,2026-06,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0001,Yadgir,2026-07,Rice,190,185,5,5,190
FPS-KA-YAD-0001,Yadgir,2026-07,Wheat,190,195,5,0,195
FPS-KA-YAD-0001,Yadgir,2026-07,Coarse Grains,15,15,5,5,15
FPS-KA-YAD-0001,Yadgir,2026-08,Rice,205,200,5,0,205
FPS-KA-YAD-0001,Yadgir,2026-08,Wheat,185,185,5,5,185
FPS-KA-YAD-0001,Yadgir,2026-08,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0002,Yadgir,2025-09,Rice,140,135,5,0,140
FPS-KA-YAD-0002,Yadgir,2025-09,Wheat,210,215,0,5,205
FPS-KA-YAD-0002,Yadgir,2025-09,Coarse Grains,15,15,5,5,15
FPS-KA-YAD-0002,Yadgir,2025-10,Rice,155,150,5,0,155
FPS-KA-YAD-0002,Yadgir,2025-10,Wheat,225,225,5,5,225
FPS-KA-YAD-0002,Yadgir,2025-10,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0002,Yadgir,2025-11,Rice,155,150,5,0,155
FPS-KA-YAD-0002,Yadgir,2025-11,Wheat,220,220,5,5,220
FPS-KA-YAD-0002,Yadgir,2025-11,Coarse Grains,15,15,0,5,10
FPS-KA-YAD-0002,Yadgir,2025-12,Rice,160,155,5,5,160
FPS-KA-YAD-0002,Yadgir,2025-12,Wheat,250,250,0,0,250
FPS-KA-YAD-0002,Yadgir,2025-12,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0002,Yadgir,2026-01,Rice,160,150,5,5,155
FPS-KA-YAD-0002,Yadgir,2026-01,Wheat,260,255,5,5,260
FPS-KA-YAD-0002,Yadgir,2026-01,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0002,Yadgir,2026-02,Rice,160,165,5,0,165
FPS-KA-YAD-0002,Yadgir,2026-02,Wheat,265,255,0,5,255
FPS-KA-YAD-0002,Yadgir,2026-02,Coarse Grains,20,20,0,5,15
FPS-KA-YAD-0002,Yadgir,2026-03,Rice,170,175,0,0,170
FPS-KA-YAD-0002,Yadgir,2026-03,Wheat,240,245,0,0,240
FPS-KA-YAD-0002,Yadgir,2026-03,Coarse Grains,20,20,5,0,25
FPS-KA-YAD-0002,Yadgir,2026-04,Rice,170,165,5,5,170
FPS-KA-YAD-0002,Yadgir,2026-04,Wheat,255,255,5,0,260
FPS-KA-YAD-0002,Yadgir,2026-04,Coarse Grains,15,15,0,0,15
FPS-KA-YAD-0002,Yadgir,2026-05,Rice,165,165,5,0,170
FPS-KA-YAD-0002,Yadgir,2026-05,Wheat,225,225,0,0,225
FPS-KA-YAD-0002,Yadgir,2026-05,Coarse Grains,15,15,0,0,15
FPS-KA-YAD-0002,Yadgir,2026-06,Rice,160,155,5,5,160
FPS-KA-YAD-0002,Yadgir,2026-06,Wheat,230,220,5,0,225
FPS-KA-YAD-0002,Yadgir,2026-06,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0002,Yadgir,2026-07,Rice,155,155,5,5,155
FPS-KA-YAD-0002,Yadgir,2026-07,Wheat,225,230,5,0,230
FPS-KA-YAD-0002,Yadgir,2026-07,Coarse Grains,15,15,0,0,15
FPS-KA-YAD-0002,Yadgir,2026-08,Rice,150,150,5,0,155
FPS-KA-YAD-0002,Yadgir,2026-08,Wheat,210,210,5,0,215
FPS-KA-YAD-0002,Yadgir,2026-08,Coarse Grains,15,15,0,5,10
FPS-KA-YAD-0003,Yadgir,2025-09,Rice,130,125,5,0,130
FPS-KA-YAD-0003,Yadgir,2025-09,Wheat,195,190,5,0,195
FPS-KA-YAD-0003,Yadgir,2025-09,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0003,Yadgir,2025-10,Rice,155,150,5,5,155
FPS-KA-YAD-0003,Yadgir,2025-10,Wheat,215,215,0,0,215
FPS-KA-YAD-0003,Yadgir,2025-10,Coarse Grains,15,15,0,0,15
FPS-KA-YAD-0003,Yadgir,2025-11,Rice,150,140,5,0,145
FPS-KA-YAD-0003,Yadgir,2025-11,Wheat,210,200,5,0,205
FPS-KA-YAD-0003,Yadgir,2025-11,Coarse Grains,15,15,0,0,15
FPS-KA-YAD-0003,Yadgir,2025-12,Rice,155,145,5,0,150
FPS-KA-YAD-0003,Yadgir,2025-12,Wheat,230,235,5,5,230
FPS-KA-YAD-0003,Yadgir,2025-12,Coarse Grains,15,15,0,5,10
FPS-KA-YAD-0003,Yadgir,2026-01,Rice,165,160,0,0,160
FPS-KA-YAD-0003,Yadgir,2026-01,Wheat,235,230,5,0,235
FPS-KA-YAD-0003,Yadgir,2026-01,Coarse Grains,15,15,5,5,15
FPS-KA-YAD-0003,Yadgir,2026-02,Rice,160,160,5,0,165
FPS-KA-YAD-0003,Yadgir,2026-02,Wheat,225,215,0,5,215
FPS-KA-YAD-0003,Yadgir,2026-02,Coarse Grains,20,20,5,0,25
FPS-KA-YAD-0003,Yadgir,2026-03,Rice,160,150,5,5,155
FPS-KA-YAD-0003,Yadgir,2026-03,Wheat,220,220,5,0,225
FPS-KA-YAD-0003,Yadgir,2026-03,Coarse Grains,15,15,5,5,15
FPS-KA-YAD-0003,Yadgir,2026-04,Rice,160,155,0,0,155
FPS-KA-YAD-0003,Yadgir,2026-04,Wheat,220,220,5,0,225
FPS-KA-YAD-0003,Yadgir,2026-04,Coarse Grains,20,20,5,0,25
FPS-KA-YAD-0003,Yadgir,2026-05,Rice,160,155,5,5,160
FPS-KA-YAD-0003,Yadgir,2026-05,Wheat,210,210,0,5,205
FPS-KA-YAD-0003,Yadgir,2026-05,Coarse Grains,15,15,0,5,10
FPS-KA-YAD-0003,Yadgir,2026-06,Rice,145,140,0,5,140
FPS-KA-YAD-0003,Yadgir,2026-06,Wheat,200,200,0,0,200
FPS-KA-YAD-0003,Yadgir,2026-06,Coarse Grains,15,15,0,5,10
FPS-KA-YAD-0003,Yadgir,2026-07,Rice,140,135,0,0,135
FPS-KA-YAD-0003,Yadgir,2026-07,Wheat,205,195,5,0,200
FPS-KA-YAD-0003,Yadgir,2026-07,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0003,Yadgir,2026-08,Rice,130,135,0,0,130
FPS-KA-YAD-0003,Yadgir,2026-08,Wheat,205,200,5,0,205
FPS-KA-YAD-0003,Yadgir,2026-08,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0004,Yadgir,2025-09,Rice,145,135,5,0,140
FPS-KA-YAD-0004,Yadgir,2025-09,Wheat,195,185,0,0,185
FPS-KA-YAD-0004,Yadgir,2025-09,Coarse Grains,15,15,5,5,15
FPS-KA-YAD-0004,Yadgir,2025-10,Rice,170,175,5,0,175
FPS-KA-YAD-0004,Yadgir,2025-10,Wheat,185,175,5,0,180
FPS-KA-YAD-0004,Yadgir,2025-10,Coarse Grains,15,15,0,0,15
FPS-KA-YAD-0004,Yadgir,2025-11,Rice,160,160,0,0,160
FPS-KA-YAD-0004,Yadgir,2025-11,Wheat,185,190,0,5,180
FPS-KA-YAD-0004,Yadgir,2025-11,Coarse Grains,15,15,0,0,15
FPS-KA-YAD-0004,Yadgir,2025-12,Rice,155,155,5,0,160
FPS-KA-YAD-0004,Yadgir,2025-12,Wheat,205,195,0,5,195
FPS-KA-YAD-0004,Yadgir,2025-12,Coarse Grains,15,15,5,5,15
FPS-KA-YAD-0004,Yadgir,2026-01,Rice,185,190,0,0,185
FPS-KA-YAD-0004,Yadgir,2026-01,Wheat,225,225,5,0,230
FPS-KA-YAD-0004,Yadgir,2026-01,Coarse Grains,20,20,5,0,25
FPS-KA-YAD-0004,Yadgir,2026-02,Rice,175,175,0,0,175
FPS-KA-YAD-0004,Yadgir,2026-02,Wheat,215,220,5,0,220
FPS-KA-YAD-0004,Yadgir,2026-02,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0004,Yadgir,2026-03,Rice,175,170,0,0,170
FPS-KA-YAD-0004,Yadgir,2026-03,Wheat,205,210,5,0,210
FPS-KA-YAD-0004,Yadgir,2026-03,Coarse Grains,15,15,0,0,15
FPS-KA-YAD-0004,Yadgir,2026-04,Rice,165,170,5,5,165
FPS-KA-YAD-0004,Yadgir,2026-04,Wheat,220,220,0,0,220
FPS-KA-YAD-0004,Yadgir,2026-04,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0004,Yadgir,2026-05,Rice,160,150,5,5,155
FPS-KA-YAD-0004,Yadgir,2026-05,Wheat,200,190,5,0,195
FPS-KA-YAD-0004,Yadgir,2026-05,Coarse Grains,15,15,0,0,15
FPS-KA-YAD-0004,Yadgir,2026-06,Rice,175,180,5,0,180
FPS-KA-YAD-0004,Yadgir,2026-06,Wheat,195,195,5,0,200
FPS-KA-YAD-0004,Yadgir,2026-06,Coarse Grains,15,15,5,5,15
FPS-KA-YAD-0004,Yadgir,2026-07,Rice,160,165,5,0,165
FPS-KA-YAD-0004,Yadgir,2026-07,Wheat,185,180,0,5,180
FPS-KA-YAD-0004,Yadgir,2026-07,Coarse Grains,15,15,0,5,10
FPS-KA-YAD-0004,Yadgir,2026-08,Rice,165,160,0,0,160
FPS-KA-YAD-0004,Yadgir,2026-08,Wheat,200,195,5,0,200
FPS-KA-YAD-0004,Yadgir,2026-08,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0005,Yadgir,2025-09,Rice,120,115,5,5,120
FPS-KA-YAD-0005,Yadgir,2025-09,Wheat,260,265,5,5,260
FPS-KA-YAD-0005,Yadgir,2025-09,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0005,Yadgir,2025-10,Rice,125,125,5,5,125
FPS-KA-YAD-0005,Yadgir,2025-10,Wheat,250,250,5,5,250
FPS-KA-YAD-0005,Yadgir,2025-10,Coarse Grains,15,15,0,5,10
FPS-KA-YAD-0005,Yadgir,2025-11,Rice,110,105,5,5,110
FPS-KA-YAD-0005,Yadgir,2025-11,Wheat,250,255,0,0,250
FPS-KA-YAD-0005,Yadgir,2025-11,Coarse Grains,15,15,5,5,15
FPS-KA-YAD-0005,Yadgir,2025-12,Rice,120,115,5,0,120
FPS-KA-YAD-0005,Yadgir,2025-12,Wheat,250,245,5,5,250
FPS-KA-YAD-0005,Yadgir,2025-12,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0005,Yadgir,2026-01,Rice,120,115,5,0,120
FPS-KA-YAD-0005,Yadgir,2026-01,Wheat,275,260,0,5,260
FPS-KA-YAD-0005,Yadgir,2026-01,Coarse Grains,20,20,0,0,20
FPS-KA-YAD-0005,Yadgir,2026-02,Rice,120,115,5,0,120
FPS-KA-YAD-0005,Yadgir,2026-02,Wheat,270,280,5,0,275
FPS-KA-YAD-0005,Yadgir,2026-02,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0005,Yadgir,2026-03,Rice,130,125,5,5,130
FPS-KA-YAD-0005,Yadgir,2026-03,Wheat,265,270,0,0,265
FPS-KA-YAD-0005,Yadgir,2026-03,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0005,Yadgir,2026-04,Rice,125,120,0,5,120
FPS-KA-YAD-0005,Yadgir,2026-04,Wheat,280,270,0,0,270
FPS-KA-YAD-0005,Yadgir,2026-04,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0005,Yadgir,2026-05,Rice,130,125,5,0,130
FPS-KA-YAD-0005,Yadgir,2026-05,Wheat,250,255,5,0,255
FPS-KA-YAD-0005,Yadgir,2026-05,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0005,Yadgir,2026-06,Rice,115,115,0,0,115
FPS-KA-YAD-0005,Yadgir,2026-06,Wheat,235,240,5,0,240
FPS-KA-YAD-0005,Yadgir,2026-06,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0005,Yadgir,2026-07,Rice,110,110,0,0,110
FPS-KA-YAD-0005,Yadgir,2026-07,Wheat,235,235,5,0,240
FPS-KA-YAD-0005,Yadgir,2026-07,Coarse Grains,15,15,5,5,15
FPS-KA-YAD-0005,Yadgir,2026-08,Rice,110,105,5,5,110
FPS-KA-YAD-0005,Yadgir,2026-08,Wheat,235,225,0,5,225
FPS-KA-YAD-0005,Yadgir,2026-08,Coarse Grains,15,15,5,5,15
FPS-KA-YAD-0006,Yadgir,2025-09,Rice,175,170,0,0,170
FPS-KA-YAD-0006,Yadgir,2025-09,Wheat,155,160,5,0,160
FPS-KA-YAD-0006,Yadgir,2025-09,Coarse Grains,15,15,0,0,15
FPS-KA-YAD-0006,Yadgir,2025-10,Rice,160,155,5,0,160
FPS-KA-YAD-0006,Yadgir,2025-10,Wheat,180,170,5,0,175
FPS-KA-YAD-0006,Yadgir,2025-10,Coarse Grains,15,15,0,0,15
FPS-KA-YAD-0006,Yadgir,2025-11,Rice,185,185,5,5,185
FPS-KA-YAD-0006,Yadgir,2025-11,Wheat,170,175,0,5,165
FPS-KA-YAD-0006,Yadgir,2025-11,Coarse Grains,15,15,5,0,20
FPS-KA-YAD-0006,Yadgir,2025-12,Rice,180,180,0,0,180
FPS-KA-YAD-0006,Yadgir,2025-12,Wheat,160,160,0,0,160
FPS-KA-YAD-0006,Yadgir,2025-12,Coarse Grains,15,15,5,5,15
FPS-KA-YAD-0006,Yadgir,2026-01,Rice,195,185,5,0,190
FPS-KA-YAD-0006,Yadgir,2026-01,Wheat,190,195,0,5,185
FPS-KA-YAD-0006,Yadgir,2026-01,Coarse Grains,20,20,0,0,20
FPS-KA-YAD-0006,Yadgir,2026-02,Rice,175,170,0,5,170
FPS-KA-YAD-0006,Yadgir,2026-02,Wheat,195,195,0,0,195
FPS-KA-YAD-0006,Yadgir,2026-02,Coarse Grains,15,15,0,0,15
FPS-KA-YAD-0006,Yadgir,2026-03,Rice,200,200,5,0,205
FPS-KA-YAD-0006,Yadgir,2026-03,Wheat,185,190,5,0,190
FPS-KA-YAD-0006,Yadgir,2026-03,Coarse Grains,20,20,5,5,20
FPS-KA-YAD-0006,Yadgir,2026-04,Rice,175,170,5,5,175
FPS-KA-YAD-0006,Yadgir,2026-04,Wheat,180,180,0,0,180
FPS-KA-YAD-0006,Yadgir,2026-04,Coarse Grains,15,15,0,0,15
FPS-KA-YAD-0006,Yadgir,2026-05,Rice,190,190,0,0,190
FPS-KA-YAD-0006,Yadgir,2026-05,Wheat,170,170,0,0,170
